player_name,elo,averagetime,besttime,wins,losses
Mitsuuhaa,857,1236516.459,832903,323,345
S2000driver,437,2602160,2018718,7,2
Delphoxy,1442,694432.5429,497887,49,38
ian10,286,4100597,4100597,3,6
IanShrimpy,,1207687,1207687,1,9
boyster,960,1290250,952016,10,9
spds_,,1487352.6,1092117,53,55
SuuriKat,618,2014197,1586006,31,18
Smuxus,1134,1480467.815,912103,68,40
Nephirix,1051,1516893.158,1018000,88,105
Bavish,1085,1203166,1070971,29,31
xBloodShed,,1203824.5,1012664,62,95
Karlo585,1133,1160624.522,707943,469,448
TheLegendaryZHR,309,2414715,2414715,3,3
chiefvv,684,2516297.6,1928821,17,7
TranDung,1173,1238766.12,715316,212,202
Acebit1,537,3619222,3619222,3,5
hynons,670,1533241.857,864528,54,44
Jack0fHearts,,1753746,1753746,2,0
peppa20009,639,1834782.333,1375117,23,10
tomaszwnet,482,1587394,1587394,11,10
CreepyLavaMan,1032,1345253.233,791135,144,132
HS003,1260,995245.7664,603688,810,809
_Galgame,1503,851731.9679,484491,1365,1345
snowoo,467,2539001.667,2117020,6,2
Mega_Reaper,614,2582076.25,1984828,48,44
Diavel111,1010,1678319,1678319,5,18
D4ngy3uDi3u4nh,,1611077.417,1112284,270,312
JB_Gold,1016,1241752.565,848308,135,133
Pxtzd,1329,1003448.521,603571,587,562
d1_splonk,501,1538518.818,1121418,67,88
Qwartz98,875,1858974.615,922514,115,131
_Programmer,,1397002,1397002,1,6
Evaporated_,645,1304185,1304185,23,24
SebPJ,611,1689974.667,1268812,41,38
Mankifg,662,2072119.4,1817123,25,18
MarquisYoi,469,2965089,2343216,15,12
gumball0616,1173,650067.6667,510152,4,13
yMaxy,910,1455623.35,994355,64,70
Catedo,576,2189554.5,2131200,14,22
L9_PA2RIOR4TH8,672,1917891.538,1253244,55,35
TomatoThunder,354,2267256.5,2191308,30,36
spectrxu,581,1772964,1485314,14,10
Gamer7034,497,2624842,1823072,56,58
ThePentiumGuy,866,1608365.1,1156029,23,12
fennniq,1126,1179206.662,693168,521,518
Vixoner,748,1745842.6,1209938,27,11
Shotnex,562,2662652.429,2331680,45,15
Ostbagaren123,455,2276699,2276699,2,4
NotAva1able,798,1571168.024,1105671,155,160
Jevu826,1114,1020528.476,648861,59,64
Levithanakd,,1617159,1617159,1,1
UNBANedcr67,1001,899948,899948,5,4
S1me0n,440,2854117,1844355,18,10
kfirsadeh,638,2404961.167,1512300,28,19
_MrStar,804,1342411,1342411,11,18
Kxrmx__,659,1866804.2,1371945,23,14
xSparfuchs,683,1516019.636,1135486,83,108
Renter7,1258,1006481.613,640629,201,205
HumphyMcFly,772,1517769.667,996175,11,6
tekniik,1179,980776.4818,695106,212,180
txko__,756,1596547,1596547,6,16
Rabbit_eraser_,474,2338967.5,1803624,32,25
Rutherland,580,2968126,2968126,11,10
Hefryyy,806,1165723,1165723,9,28
Zublito,900,1030220,1030220,8,17
da9ln,1035,1297942.774,954343,199,200
th3kin9ofcrumz,1006,1474062.118,1027501,131,121
sidepeepo,1196,1130814.335,639803,472,439
Solaceless,330,4382917,4382917,2,6
LeFils2Greg,648,2197913.4,1669904,29,18
teddiursa1234,1478,819125.5595,500768,256,173
LionKingOG,657,2224848.333,1841436,14,9
Rainy330,1246,1130476.426,636955,636,624
DarkSpirit23513,,2271613,2271613,11,12
Xavi123,880,1471028.775,885239,95,98
skip2004,1275,1155538.095,728219,49,23
millen1um,786,1520592.214,862765,38,22
PL_DkD_PL,1312,1077084.211,605948,621,581
ShltElo,517,1509457,1509457,6,7
LordGaben04,680,2910481.75,2260203,12,2
Ethan46,992,940672.8095,736051,36,61
EthanChubs,529,2484648,1935678,24,18
Paradoxter_,544,1968397.5,1901137,36,35
TheTrueYoGurt,512,2037647.5,1627242,5,0
Vivezy,381,3760010,2876692,11,22
Mara21111,13,2395240,2395240,20,56
PUFFIERZ,,1071949.122,595580,247,227
CamembertLicker,499,2641306,2641306,4,2
okayKalamity,681,1595367.556,1132399,20,15
Eppixxx,755,1281395.094,785613,221,241
sj31,998,1416565.4,901844,9,10
jenshiii,1406,907967.9,529231,118,98
Dark_Hound,721,1619437.25,1057925,65,57
you_sef21_,1095,1244581.663,795265,311,332
FinestTry,,1236083.315,733533,232,226
DejnyyCZ,413,4049405,4049405,11,2
HottieDolphin,519,2517790,2517790,12,17
TheDolphinKing,1018,1556479.867,887286,95,68
evillife212,704,1436851,1409850,9,35
GillThunder,596,2746131.5,2042516,55,50
Citypark,565,1910009.333,1372051,162,169
CaiHong255_,623,1841146.571,1547963,41,31
Tjopsie,661,1552201.074,1080391,50,52
Bananua,941,1144975.125,808743,30,39
0_Bonkers_0,635,1565841,1565841,10,9
hujsik,615,1547452.273,1120538,37,39
XiaCheng233,1379,912824.1669,515399,1691,1683
TribeBeaver,742,1595666.526,1157313,119,120
Patchware3,1196,1134257.78,695530,142,150
BlackCircus_2025,347,3691209,3691209,18,39
i_need_fent,1392,896702.1027,546615,535,519
Thegoonster1,134,1812620,1812620,31,64
purinnzerii2DSS,478,1863113,1863113,3,3
Medcial,860,1380405.417,963491,55,73
Banaza,988,1013897.25,794513,13,19
AgorelLl,589,2313097,1782378,6,4
NapNapat,,1619324,1608111,16,15
Koopa42,672,1822403,1326761,19,10
Beariboo,728,1792200.125,1369688,68,74
Tomik_309,928,1413596.947,958771,39,36
FallenFoxy25,639,1510700,1173248,40,38
Mynameis_Leo,737,2013972.182,1070240,35,24
Prykus,723,2418337.6,1347274,18,9
Blueapple525,636,1840248,1726921,22,10
Vashokai,865,1527672.808,1100996,63,64
pcloves,652,1724116.941,1263157,45,47
edcr237,1148,1122314.96,741436,54,50
F0xicraft,986,1180182.184,683748,411,428
ptitWinniie,690,1351612,1351612,10,18
cmethanol,585,1579883,1463443,26,23
FreckoMC,730,1277283.667,1159678,22,47
ZuNdo_,568,2108993.5,1551135,23,40
waayt,941,1664773.077,1103586,62,51
LuttiAut,694,1559629.643,1103573,32,28
NitorDemon,700,2223898.8,1748488,14,3
oliveiramcsr,845,1899198.143,1283084,23,11
prodef888,780,1562569.304,1044719,62,51
Lxmmchen,782,1342320,888861,78,82
Youss3fX,474,1889373,1889373,13,17
VantaQrant,,4508159,4508159,7,7
wlqw,593,1744447.909,1059542,43,38
iamjuless,799,1660551.75,1093624,29,9
Blufort,668,1668106,1668106,3,1
_WaspMC_,797,1531388.333,1248768,5,4
aBrayz,1215,1542960.73,984794,85,39
Voirax,1084,1373653.762,946826,63,78
cybie_,597,1932247,1628936,13,22
toadness_,824,1549003.857,1136791,63,45
jia__jia,651,1865960.486,1359741,166,177
seF255,619,1385036,1168576,22,42
SneakyNO,1519,771058.6452,488004,1256,1032
Natthanael23,601,2157714,1659917,21,17
eyegotmyreasons,140,1485225,1485225,30,55
llsb487,317,1885089,1563551,14,27
MFoxxoss,344,3014649,2917960,45,42
ZuKuFi,901,1680038.167,1151470,37,22
Vineshed,992,1405389.553,821885,68,48
SnakeAxe,1294,1070728.016,693800,208,168
Nh4n,909,1399508.4,1113460,11,15
ElectricBlizzard,949,1285858.385,922442,17,20
peoplesc,1021,1171327.256,797802,117,91
IMKSH24,461,3175807,3175807,8,17
K1ZKUR,622,1808154.5,1440959,9,18
EvilChloe,638,1570493.6,1249983,7,6
Girtinek,1194,1067693.293,741743,123,101
Luis09pro,727,1517843.889,1090867,24,37
Hik_Amy,958,1038502.131,660459,565,620
ainiduoduo,554,2173419.333,1966550,18,13
amyrtr,675,1786082.316,1161646,63,56
selii219,341,3325239,3325239,7,17
rozbita_swieczka,996,1368339.385,841964,34,33
Nodsen,671,1734134.5,1548583,29,20
IceCodyX,501,2128301,2128301,16,23
Remydow,1221,1031808.732,695855,224,204
upo420,960,1730295,1204321,6,7
Alex_Ccla,518,2004529,1791076,6,6
TitoDor1to,883,1415315,1038435,15,6
YamSabag,1141,1229973.686,745481,64,56
Dalukinator,809,1374005.667,1164382,18,22
Kaugummibacke,564,1930647.778,1139052,40,32
Alouph,1172,1258813.037,861047,105,91
DaganO7,685,1705586.429,1201282,55,45
Asmus_,647,1958528,1958528,5,5
SpottyCorn3239,546,2717679,2717679,2,3
Tookannn,1781,714351.3976,456004,780,624
MicahroniNCheez,532,2479492.667,2296572,14,5
EyeMRei,,2297391,2297391,2,0
Raijuuuuuuuuuuuu,791,1494512.357,1010230,67,69
Joichim,720,1741588,1107749,20,16
MilesGold01,762,1653109.917,1193162,141,149
PianoBus2311327,1251,1200384.426,819179,185,165
UwuWueVue,856,1666534.5,1590649,20,23
CraftKinez,575,2753105.6,1997058,66,51
morka325,424,2348068,2348068,7,9
Centipede333,450,1971396,1971396,15,23
Sapriston,851,1486030.018,837664,514,520
wait4me_25,1648,740800.5493,442839,1748,1517
TuXyL,1453,916832.2941,575094,55,26
Rustton,565,2488779.667,2106079,5,4
SkroutzRekd,613,1660948,1367550,32,27
Creep1et,1108,1201865.375,1013720,12,5
FLDutchman,649,2456166.667,1682660,12,4
Adas2015Pro,806,1564709.222,1278487,85,93
wallahexree,382,2713972,2223027,63,79
binkus_,1387,802223.6149,465266,2036,2014
pan_rzodkiewka8,914,1511382.067,1135497,52,54
MATTSUN_XD,,3759096,3759096,1,1
Fastnt,,4677576.5,4510757,9,14
senseioli,,2837937,2837937,2,2
theachup,735,1677381.667,1271410,21,13
Parhelic,498,2398312,2398312,8,8
Lord_Endcore,523,2682083,2682083,9,17
Jonqz,646,1778691,1411262,10,5
Wyciu0,,1553078.083,1142427,59,75
ZoltyLis,720,2357183.474,1410801,73,53
Luscapitokinha,1136,1317706.12,803146,38,19
_Malin_,1161,1087625.957,655496,611,622
Bulnes,418,2587920.5,2297953,10,18
N0MPA,731,1782726.286,1195974,34,23
Gem650,956,1578051.857,1171648,12,9
Cathal_Oh,331,2793383,2697667,52,66
LordBThe3rd,619,1808289.5,1580864,14,12
FBBJYB,763,1968520.85,1312572,170,152
Jonah_001,1096,1115466.6,821192,55,60
zChiicken,687,1542431,1284834,10,1
bananacrusherpvp,610,2268129,1688302,36,21
Loomidex,479,3274446,3274446,5,6
CookChicken,503,1819419,1440241,10,6
MLOUNFER,618,1909519.5,1884759,20,16
uve_doble,1114,1201880,1155784,11,4
benyouker,1007,1499611.554,1034679,191,177
PhazeRay,1175,942118.2222,760325,18,17
samu2918,461,2063695,2063695,7,13
Muggeldra,753,1577548.742,1027640,75,71
plastiboy,632,1356080.688,890341,76,97
BrandonTheDerp,738,1468666.5,1198070,10,9
Enbybi12,589,2146768,2146768,15,9
Artichoke__,540,2972248,2972248,12,2
_Sawem,1114,1136822.966,679455,168,184
AstraF,1774,724609.8688,380344,1097,971
__PowerMan__,,1549878.212,898218,213,209
Arespaean,586,1781143.5,1334191,19,33
YellowBearWorld,719,1673095.6,1281375,107,100
_gR_0,914,1161083.429,891914,61,70
teenosh,,1369050.75,1055613,40,26
Aorean,973,1590092.415,1160452,75,61
xellish,1418,1093390.165,598034,1006,943
Maz3n_,1121,1111123.229,717914,136,130
R3started,609,1698662.429,1443201,26,26
Blackonix_,1183,1367941.237,876174,359,351
SaltyCards,503,1797711,1797711,8,11
Jakey7Gamer,699,1667623.818,1268918,65,51
NickTrouble,624,2666728.818,2009641,36,15
StupidRuck,1087,1206279.933,845557,111,109
Advasik,1142,1196809,936540,19,12
DuccBoi1,434,3488222,3488222,5,0
TheCatofDarkness,1058,1235890.526,956514,24,17
haraldrex,983,1372038.071,903665,23,11
6b7w,544,2181205.5,1903189,8,8
ImMxtteo,421,2946433.286,2130309,34,38
Nikonowicz,500,3165379.6,2922295,32,17
bobb9909,520,2454808,1716679,8,5
HumAnt,611,1656254.429,1221294,27,26
Karmov09,522,2099455.5,1856977,8,5
Liz_0965,648,3390978.667,2591853,30,15
Hekox16,743,1721564.727,1359606,30,5
Royalbat13,589,2127437.167,1559519,22,7
Reykyavikrongo,1093,1218634.167,992314,30,23
Pookie_04,687,1318521.75,1040420,38,32
benny_lava123,,1392139,1392139,33,33
DareVerse,560,2619152,2619152,6,7
Raptoroftheend,1074,1369700.59,871407,160,144
tyrese2,503,2578654.2,2221028,26,24
Komor_,561,1281646.5,1206297,11,9
Frankythemonkey,444,2400227.333,2159177,20,23
Its_Wildcat,345,2403479.667,1926128,13,21
Kacpsel,674,1537902.1,1121699,13,7
TheBigSimp,723,1148982.919,729325,187,198
Stop_exist,638,1712978.556,1070178,41,38
yeaitsme1,516,2786731.4,2205433,18,9
Kajinity,1101,1234911.986,797189,281,294
Kuromar,700,2235992.75,1630397,30,21
HDRaph,908,2031892.235,1158917,32,16
Lotiny,918,1269857.5,1206924,39,51
repi534,938,1437512.167,1044115,16,14
roevr,1457,925110.4241,586412,810,711
OThunderie,974,1237114.831,755235,135,127
VeeStarr,479,2638400,1981285,20,34
washedtung,979,1097816,1097816,8,25
Cyclone_03,820,1851169.707,892690,104,97
SAMYAYSAM,563,1663568.333,1501161,9,4
ShawnSart,746,1698333.905,969349,89,82
Marcjaser,592,2355916.4,1434202,11,3
HydroThunder444,947,1542105,1303106,9,9
creekymechanic,1117,1460529.692,976103,55,44
Papalo007,1079,1350480.793,712968,241,226
junaurrr,632,2082856.5,1489562,13,5
Manikkkk,697,1749810.889,1464020,37,30
spicyramen8925,708,1670526,1159204,44,28
Slim_Finger,613,2098638.5,1777153,10,5
AcceptDemise,606,3460345,3460345,5,3
andrew_jojo,,1970040.571,1332993,123,124
PePeHun_,601,1799800.455,1331129,27,8
SharkFishyMan,638,1466439.5,1333044,6,6
AliteMC,608,2215144,2066788,33,20
Emulinkaa,571,1744782.692,1194122,124,130
KubkoMiska,787,1659022,1154504,28,7
ichika_hoshino39,497,2587670.25,1327337,12,4
alexsuriano1,514,2255227,1649404,24,29
Avocat_t,1244,1129679.033,625704,102,58
Salomon_Gammerzh,,2413131,2413131,1,2
Wave_K,886,1626328.6,1342056,21,27
jonisjonis,1038,1153686.75,808291,12,14
Klebbaa,1103,1310560.714,1078459,19,26
Brodapi,487,1657437.5,1430460,7,6
Toast_Skiwe,498,2641074,2089858,16,17
Robotreven,586,1389884,1389884,6,24
silverstar76,607,1919629,1502469,17,4
AdeeBL,,2866865,2866865,2,0
Sande08,507,2452591.2,1718271,60,45
Fikunner,743,1733148,1733148,6,7
gb_braz,962,1805368,1805368,3,6
Cook1eTW,1294,968478.062,558948,449,431
Shankz27,427,1788885,1788885,5,7
Firekiller531,675,1833991.4,1408324,10,3
Footballfan1414,645,2414852.444,1774846,28,22
Bbking391,903,1186395.067,720815,888,925
speeedril,486,3547575,3440938,11,40
salvatruche,1229,1286715.808,770056,78,52
waterspouut,887,1634066,1634066,11,25
KemothNoSub15,914,1311283.769,990362,31,33
Kopke,634,2617255.286,1746205,19,10
snoopyfun,833,1801458.357,1312555,45,33
MaybeNik,1214,1056753.5,806134,49,41
pisauh,773,1586375.4,1077932,22,12
ljedh,635,1804875.667,1437342,27,23
LeandroZut,522,1930355.333,1402052,23,27
DJR_YT,567,2979072,2979072,4,2
LowYazz,261,3855698,3855698,5,4
BeintonG,582,2249096,2249096,11,14
InsomniacCheese,541,2599469,2599469,18,18
Metagroseph,1025,1464901.694,891698,137,94
FireRace,1163,1230710.269,900328,101,103
Camnoque,791,1674074.524,1115658,106,92
Woe_Jano,423,2784108,2784108,12,14
Pixelatorx2,494,2003116.75,1413483,59,63
ShawnSpencStar,,3563996,3563996,1,3
naluslurp,362,2496998,2496998,16,16
Towdevil,755,1789638.789,1252128,53,28
MCjontyMC,,2622139,2622139,3,7
Odyssey1337x,1090,993520.4627,651790,355,352
TobyCrafter101,400,2128835,1979074,15,27
_obbyz,978,1336506.5,1030365,15,18
Nosmas,718,1960768.111,1491685,39,25
5rj,663,1678282.75,1470939,15,5
FIR8,1068,1287346.476,1037754,42,41
Gispon,547,1700471.5,1665969,3,5
Somxone,728,1459451.4,1154974,12,1
Farmers2000,570,2134922.75,1491020,34,32
Tennmau,595,2404724.5,1808375,24,16
CiorbaDeBurta,658,2385657.286,1388807,38,34
Chunk19,,2497176,2497176,2,2
CantPlayTheGame,707,2015563.5,1360503,21,15
firenight2772,1005,1503745.243,992553,63,46
NeisonSlin,700,2347385.2,1291805,55,33
Adm4n_,629,2365343.9,1390472,48,44
Idiot420,996,1180547.5,1046750,8,6
AmzngL,523,1927102.4,1652250,40,28
TnonAGF,,4416643,4416643,5,9
Polyphemuss,969,1402996,1402996,3,7
Feverishh,1129,1254328.2,758061,152,141
_DemoX_,522,2678560.8,2010961,14,7
MoltenbossSauce,945,1493972.526,1012571,79,118
Alastito,768,1368938.2,1092352,20,18
StoneWolf5,624,1424094.25,1272702,13,14
cigcel,877,1437217.895,907600,112,125
Vikss,713,1202289,1045569,27,42
muurphi,940,1289944.5,1174579,8,11
Airborne343,624,1718156,1718156,23,14
_16q,706,2290161.75,1934451,30,30
MIKUMIKUBEEEAM,600,2616657.15,1488054,56,38
Otto_pototo,345,2806788.5,1846335,10,16
jensterr,282,3620791,3620791,5,2
Joshworthwhile,512,2139040,2139040,7,9
EA_P,510,3230390.286,1776156,57,29
LostGameIDid,378,2083682.375,1455098,40,49
TokaMoino,489,2306038,2306038,6,16
Tom811,1054,816514.4783,512677,573,626
jiggulyogguly,591,2256266.5,2113620,15,7
RickyFedex,356,3661684,3451783,12,7
watermelondogg,402,2761657,2761657,6,5
Naro8,402,4131677,3227380,50,46
yoforive,785,2255668.571,1633126,32,16
cinnawaffle,1358,916521.2561,621227,139,93
Dentum,749,1499007,1173524,16,18
ArticRabbit12,555,3019969,2525589,10,7
ivytastic,1000,1305570.658,855396,84,59
StawbelyAlex,473,1661698.5,1638863,6,8
Zineel,498,2788595,2788595,9,12
Vqlen8,983,1666779.575,1155130,119,97
TheBehrTrap,1125,1218959.504,777602,311,315
Baluthelol,583,1717684.667,1667677,10,14
JorgeAdog,983,1615338.5,1075210,21,51
argek,1600,681209.4539,431368,1117,839
opik8,934,1348975.167,768946,195,175
Hailey3368,680,1732202.364,1207355,27,15
_DOUGUI_,662,1943016,1943016,15,6
ItsAllLegitBro,680,1731570,1215967,157,162
qDeep,1040,1216502.615,959645,50,43
monkedoo,703,1752169,1307414,19,11
TGshadowspeed,500,2945841,2945841,3,2
Rickygir07,567,1950652.5,1681298,20,15
sionio,458,1712390.667,1385211,15,21
OGRAYSYT,489,2708822,2708822,37,32
litdab,830,1401659.647,1012470,26,8
heixzzz,,1153250,1153250,9,12
Kreas,424,2022062,2022062,35,44
Divvywtf,735,1342893.5,1075237,28,47
Kandrejson,558,1687910.667,1635400,14,17
foergle,337,4622887,4622887,10,2
Exud,678,1952232.8,1376768,14,8
polewsky,965,1735481.667,1317465,13,28
Bladecreate,400,2195971.667,1967322,8,18
CelestialDragon4,577,1897421,1429691,41,39
DanK6769,630,1934251.5,1533208,24,25
awovi,409,3411619,3411619,4,1
enderflame9592,,3273771,3273771,5,1
DaggerAtomic,770,1732614.5,1310228,20,6
duduckCS,654,1316023.667,1240434,13,4
mynameisaddi,605,1912613.429,1411369,22,17
Vaqrz,883,1084625.667,928963,18,60
Eddie_Was_Taken,673,3352062,3352062,6,9
nolqndo,1528,795308.3224,512248,238,195
Joebobilly,,3549917,3549917,2,3
CutePenguin3003,504,3268936,3268936,14,10
InfyColors,1026,1234817.743,783154,160,187
jahynh,597,2025999,1951019,10,5
VulpesVoce,1196,1203137.805,811233,168,149
Tatu__,942,1263315.375,1032014,50,64
ImCharm3d,1106,1207854.855,755569,303,302
Whimsicorn,463,2146192,2146192,5,9
Lysander____,483,3290359.4,2774408,13,5
DieserPingplayer,678,1289549.556,1089798,94,170
Yuzutiful,695,1582244.25,1425696,15,6
VITRAXX,,1980286,1980286,1,2
airafly,613,2062254.5,1664697,20,17
JacobsaurusRex,347,1906753,1906753,19,29
Tamatorian1912,1470,830728.2274,497422,630,570
donyronnie,664,1442153.267,781045,133,171
klank0,722,1784279.645,1255380,81,56
SelfDeprecation,943,1042502.813,816243,30,46
1Bulle,532,2901126,2349964,12,4
sl1mey_,848,1566228.667,974024,8,3
lottsy_,1604,808900.2648,461993,411,320
jsolomon,220,3063546.75,2624737,22,40
HalfLitre,842,1635789.286,1094161,235,205
dgraham,,1456790,1456790,17,13
EmceeKirby,1269,1209155.251,684221,652,624
Daddies_thick,698,2024856.6,1322631,18,10
1D10T1,,2538382,2538382,4,5
CoolMadDragon,556,2474368.4,1940686,16,18
Skully74,1045,1142780,1142780,8,6
Banditenn_,1514,884313.3347,557475,513,488
Guffichu,737,1687724.8,1426503,15,7
modestpaperbag,426,2300202,2221999,25,20
deffi_,1164,1120428.802,655749,1360,1256
Chrimp22,534,2511879.875,1854545,28,28
Breadman_69,,3128854,3128854,1,0
N00BKINGDUMB,1051,1490806.933,946700,60,38
kokusioo,1071,1075633.693,717767,460,476
Z0mbieg0ldfisch,598,2210738.5,2159490,20,23
DarKLV,886,1483898.231,952296,58,62
Tymesko,469,2472366,2472366,2,4
UkePlayer77,1343,1040003.829,616239,213,161
X_Styx,870,1579341.5,1170940,23,31
shawson,1219,916206.64,722986,29,23
2519B,943,1527476.31,1070806,67,65
ItsTortle,625,2621420,2621420,23,19
ThundeRMVP1,655,3232831,1938339,26,12
PLOStwo2,519,1780890,1780890,4,2
w0bL,1291,986701.5865,677459,437,395
ltspankyjane,1318,892946.6,726338,25,13
Comadon,1108,1236126.05,902265,59,42
_sugaarush,709,1480856.25,1070161,153,177
Piz0u,849,1352854.667,1234812,11,3
lukidreamer55,630,2858072,2858072,32,42
Discomboble,1131,1350643,948019,54,46
vivivici,1230,1021561.526,602953,784,754
T1mar1s,,1952836.8,1656492,14,7
NatWaw,869,1492610.481,1003393,57,35
1koozea1,,2872807,2872807,1,0
Fri3ndlyGoose,1103,1385479.88,816498,258,233
SnugAsABugInARug,1434,907183.2,530501,197,175
AlecTheGreat717,,2040306,2040306,3,5
banamousse,572,2159605,1762048,44,37
skywalkerr___,549,2697637,2381464,31,31
Basuskii,526,2279326.6,1761393,35,34
Yawbus,674,1275573,1275573,8,50
Kiez112,563,2079798.5,1315698,20,7
CalleT2015,513,1824972.5,1801820,4,4
zcpl,568,2029835,2029835,13,12
_callmebread,1272,1189919.138,775066,195,135
Saluteur,402,2404079.5,2323307,75,94
PabloIsobar,577,1652478,1644488,34,43
MaxBurns29,393,3094926.333,2685954,3,2
C0rruptedBlob,,2939589,2939589,1,0
Skatebearding,471,1886321,1886321,9,15
tr0dy,979,1818668.333,967993,38,21
txwwwwwwwwwwwww,924,1477153,1423295,6,5
MP_skyfor,476,3421613.5,3403766,16,11
0Turtlez,334,4968682,4968682,4,5
Sid342,644,2104099.857,1609260,39,43
KNIVE5,,1902355.75,1217587,7,0
MaxenXx,1056,1225948.231,758160,148,162
freddybaggy,429,3063740.154,2466224,42,36
mscanny987,319,3748491,3748491,3,3
Thomxs28,612,2369985.667,1547969,24,22
EvanChopstick,320,3179475,2968023,8,5
oweyaf2,1133,1461759.158,981991,25,18
mopingmicrowave,572,1750949.5,1730750,19,15
Dungking,813,1890535.923,1093416,59,26
Coevect,581,1797243.5,1776950,18,19
kukihuszar1,916,1608343.069,993999,68,40
Ryzen_1,991,1311120.957,928783,87,83
SummonCraft,1134,1247143.095,804498,233,230
Najix_,1089,1303189,987250,16,12
SwordsCrossing,,2833629.333,1982096,13,13
neccccccc,1132,1052543.156,763764,124,123
foosp,,1137306.25,846887,5,7
NotSquidgey,585,2337592,2163711,16,13
Jpooja12,562,1608118.5,1350052,8,13
Quedgy,307,3644288.667,3320752,38,46
Fresherpizza33,439,3412594.75,2051979,12,4
Nealf,352,1806925.067,1111109,93,104
Dafnal,1030,1185064,925714,38,39
CT_agami,1048,1320532.818,871625,49,68
Tej_Patel1,656,2822936,1989120,61,56
SirSIwa,577,2679651,2679651,17,22
Azalea_cat,1038,1091666.583,869294,23,18
Wauzz,778,1585893.9,1159416,34,37
Lumin_MC,,1710318.929,1099104,81,87
_Beertje,657,2330167.5,1509228,34,22
1avnii,391,1338739,1338739,14,23
oGqld,1091,1421517.76,807543,67,39
caitlin_h,1072,1405842.462,1031657,71,43
K5G_,558,1863886.333,1305681,51,48
hotbutterdragon,801,2144564.786,1323166,40,20
LinneaTheCake,707,2102490.615,1626460,40,17
RajNotCool,442,2235656.4,1553079,25,22
JoppeJuice,479,3007112,3007112,3,9
SaladBeef,1031,1354995,962372,167,156
melevea,1341,884476.991,553991,431,380
ElinorePls,1147,1081540.604,737974,197,209
Zysnc,869,1638312,1283619,38,63
Manosnow167,548,2464462,2464462,9,8
combatostrich,758,1548733.286,1203991,17,8
kazoklp,1290,776225.2881,531356,271,274
Qu1verr,517,4018338,4018338,6,1
Coopduloop114,1049,1288118.793,730861,337,316
morkadia,626,2213808.706,1352482,124,103
Sundive,616,1977192,1977192,7,3
villager0206,503,2529436.286,2101357,16,12
FinnsterMac,571,2702637,2153118,18,11
90Tom,1890,781601.2904,447881,1335,1062
GlukoseFructose,537,1861507.25,1324862,7,0
mefishy,1205,1351437.89,782389,119,83
Spleech,616,1720698.4,1277113,15,9
anasthesya,1180,1307287.692,895547,60,51
Tigermouthbear,,1453181.714,1020211,101,101
SampsonSnuggles,,1799605.333,1684611,25,19
kngslm,401,4071835.667,3269057,13,10
keyted,843,1714129.545,1321756,92,71
Jayllou,559,2087308,1621149,43,67
pokedyl,757,1777430.192,1107245,116,92
lexikiq,648,2605318.333,1678514,11,4
M00nWa1k,1158,1327753.677,821694,142,124
Paintrain43_,676,1748378,1748378,92,106
dankxz,728,2260177.733,1437307,74,61
FaithFlow,794,1451256.588,1041337,57,32
MattJam_,999,1204096.524,812676,40,51
Dq1an,894,1227276.2,870439,57,71
IronHammer269,1367,1065968.092,670195,196,166
Kerslix,715,1418221,857422,14,14
jsaper,,1336322.615,991920,48,47
ueben,936,1351191.722,985413,50,49
Romakoe,1179,1287873.017,785869,202,157
XL2YT,359,1849148.071,1089167,145,159
Lil_Pickens,1048,1297416.273,962506,62,52
FoxMENA,86,2072698,2072698,56,118
JuanJamaObama,738,1909017,1458883,35,20
PenguinGamer137,706,1656831.5,1483795,11,13
DonWarrior123,626,1777462.077,1073324,52,49
Spoonk_,,2523123,2523123,3,0
Demonredstone,549,3117525,3117525,4,5
Crazy_Cuber,902,1714731.625,1193089,56,34
Kr6hvan2gu,455,3018916.571,2209977,16,15
wosps,440,1486372.5,1462278,11,7
LosingSleep_,1161,1396967.784,851094,136,142
Kizazo_,1262,1252213.01,746874,305,298
nirichie,634,1957234.364,1261021,65,47
UnifespMeAceitou,611,1341198,1313372,10,12
mocchan_jp,290,2979849,2979849,16,28
Aerrors,538,1974812.25,1370391,10,9
pobem,608,1684209.125,1442056,43,42
Prismm_,639,1780458.8,1410864,12,6
UdSSR,464,3407236.8,2789657,8,8
_KoalaBeer_,1219,1214600.61,897531,65,55
WoryBean,751,1369634.25,1004449,42,36
K4rlFr,572,2193215,2193215,34,26
mysticmegga,1214,1104382.3,720083,78,63
DaniFu,606,2206376,1722530,51,47
Kiiwwi4,445,1523434.5,1346228,4,0
Scubachicken12,666,2667656.5,1839238,48,33
BluebirdMcpc,,1064623.25,815921,9,3
Dario_Thy_Dasher,635,1440785,1440785,15,14
DoubleCombat,632,2476228.1,1938439,21,15
redmanlover69,449,2799379,2454508,27,26
aleen,1744,700682.0116,425541,583,370
ellaarue,1270,1586152.708,972059,92,49
NotinGG,1153,1248925.214,671515,176,164
Th0umy,557,1595328.5,1492183,18,7
TheFineBrine,399,3615488.667,2829172,22,8
RynetheGrynd,601,2011709.2,1452157,13,12
qasushi,580,1895272.333,1391687,10,2
Jeremaid,422,2751376,2751376,6,6
dereifler,465,2506880,2506880,13,11
Chaosflo44,1318,993982.6438,593076,754,658
FunDoubts,496,2484005.667,1777049,19,26
JP0RK,479,1996957,1322816,3,1
